Patrol ID,Type,Patrol Start Date,Patrol End Date,Station,Team,Objective,Mandate,Armed,Patrol Leg ID,Leader,Patrol Transport Type,Waypoint ID,Waypoint Date,Waypoint Time,X,Y,Last Modified,Last Modified By,Observation Category 0,Observation Category 1,Jenis satwa,Keterangan,Tipe temuan,Usia temuan
PB_Juni_2023_000005,Ground,2-Jul-23,2-Jul-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,21,2-Jul-23,11:14:30 AM,109.8566833,-1.033313333,7/10/2023 12:52,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Kotoran,Lama (2 - 4 minggu)
PB_Juni_2023_000005,Ground,2-Jul-23,2-Jul-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,10,2-Jul-23,10:15:21 AM,109.8556583,-1.034935,7/10/2023 12:52,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Sangat lama (>3bulan)
PB_Juni_2023_000005,Ground,2-Jul-23,2-Jul-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,22,2-Jul-23,11:17:47 AM,109.856725,-1.033245,7/10/2023 12:52,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Sangat lama (>3bulan)
PB_Juni_2023_000005,Ground,2-Jul-23,2-Jul-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,6,2-Jul-23,9:54:21 AM,109.8554117,-1.035496667,7/10/2023 12:52,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Sangat lama (>3bulan)
PB_Juni_2023_000005,Ground,2-Jul-23,2-Jul-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,19,2-Jul-23,11:10:49 AM,109.8564783,-1.033703333,7/10/2023 12:52,smart smart,Satwa Liar,Tanda Satwa,Rusa,,Tapak,Cukup baru (1 - 2 minggu)
PM_Oktober_2023_000005,Ground,22-Oct-23,22-Oct-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,4,22-Oct-23,9:20:18 AM,109.88475,-1.069296667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Bekas makan,Sangat lama (>3bulan)
NK_Januari_2023_000008,Ground,15-Jan-23,15-Jan-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,14,15-Jan-23,3:42:48 PM,109.9420867,-1.059375,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Enggang Jambul - Berenicornis comatus,,Bagian tubuh satwa,Cukup baru (1 - 2 minggu)
NK_Januari_2023_000008,Ground,15-Jan-23,15-Jan-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,14,15-Jan-23,3:42:48 PM,109.9420867,-1.059375,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Gesekan badan,Lama (2 - 4 minggu)
NK_Januari_2023_000008,Ground,15-Jan-23,15-Jan-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,16,15-Jan-23,3:44:32 PM,109.9420517,-1.059335,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
NK_Maret_2023_000006,Ground,6-Apr-23,6-Apr-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,8,6-Apr-23,2:26:04 PM,109.9398567,-1.056615,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup baru (1 - 2 minggu)
PK_Juli_2023_000012,Ground,15-Jul-23,15-Jul-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,11,15-Jul-23,12:39:42 PM,109.852195,-1.05668,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Kotoran,Baru (dalam 1 minggu)
PB_Feb_2023_000001,Ground,20-Feb-23,20-Feb-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,16,20-Feb-23,9:10:37 AM,109.8798383,-1.02721,3/7/2023 23:45,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Gesekan badan,Sangat lama (>3bulan)
PB_Feb_2023_000001,Ground,20-Feb-23,20-Feb-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,39,20-Feb-23,10:50:08 AM,109.8788633,-1.029515,3/7/2023 9:25,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Bekas makan,Sangat lama (>3bulan)
PB_September_2023_000007,Ground,20-Sep-23,20-Sep-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,15,20-Sep-23,9:36:48 AM,109.85531,-1.037843333,9/22/2023 9:47,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Bekas makan,Baru (dalam 1 minggu)
PB_September_2023_000007,Ground,20-Sep-23,20-Sep-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,9,20-Sep-23,9:16:01 AM,109.8546933,-1.036121667,9/22/2023 9:06,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup baru (1 - 2 minggu)
PB_September_2023_000007,Ground,20-Sep-23,20-Sep-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,10,20-Sep-23,9:17:34 AM,109.85472,-1.036105,9/22/2023 9:06,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup baru (1 - 2 minggu)
PK_Juli_2023_000011,Ground,14-Jul-23,14-Jul-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,3,14-Jul-23,7:29:03 AM,109.857875,-1.051885,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Cakaran,Cukup lama (>1 bulan)
PK_Juli_2023_000011,Ground,14-Jul-23,14-Jul-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,4,14-Jul-23,7:30:59 AM,109.8573267,-1.051801667,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Bekas makan,Sangat lama (>3bulan)
PB_Feb_2023_000003,Ground,22-Feb-23,22-Feb-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,21,22-Feb-23,9:33:40 AM,109.8557333,-1.022185,3/7/2023 9:26,smart smart,Satwa Liar,Tanda Satwa,Rusa,,Tapak,Lama (2 - 4 minggu)
PB_Feb_2023_000003,Ground,22-Feb-23,22-Feb-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,10,22-Feb-23,8:42:50 AM,109.8542767,-1.020611667,3/7/2023 23:46,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Kubangan,Cukup lama (>1 bulan)
PB_Juni_2023_000003,Ground,25-Jun-23,25-Jun-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,7,25-Jun-23,9:48:07 AM,109.86839,-1.023851667,7/10/2023 11:22,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PB_Juni_2023_000003,Ground,25-Jun-23,25-Jun-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,18,25-Jun-23,10:22:03 AM,109.8671867,-1.025483333,7/10/2023 11:22,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup baru (1 - 2 minggu)
PB_Juni_2023_000003,Ground,25-Jun-23,25-Jun-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,16,25-Jun-23,10:13:20 AM,109.8674467,-1.024836667,7/10/2023 11:22,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Cakaran,Sangat lama (>3bulan)
PB_Juni_2023_000003,Ground,25-Jun-23,25-Jun-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,14,25-Jun-23,10:07:52 AM,109.8676367,-1.024973333,7/10/2023 11:22,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Sangat lama (>3bulan)
NK_Mei_2023_000005,Ground,23-May-23,23-May-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,3,23-May-23,9:07:14 AM,109.92284,-1.04947,11/8/2023 13:44,smart smart,Satwa Liar,Tanda Satwa,Ayam Hutan - Galus spp,,Kaisan,Baru (dalam 1 minggu)
NK_Mei_2023_000005,Ground,23-May-23,23-May-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,4,23-May-23,11:02:04 AM,109.9196317,-1.0421,11/8/2023 13:44,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Kaisan,Baru (dalam 1 minggu)
PM_Februari_2023_000007,Ground,28-Feb-23,28-Feb-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,3,28-Feb-23,9:20:29 AM,109.90804,-1.067935,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PM_Februari_2023_000007,Ground,28-Feb-23,28-Feb-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,4,28-Feb-23,9:21:13 AM,109.90812,-1.067963333,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Lama (2 - 4 minggu)
PM_Februari_2023_000007,Ground,28-Feb-23,28-Feb-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,7,28-Feb-23,10:25:17 AM,109.9103833,-1.067388333,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Alap-alap,,Suara,Baru (dalam 1 minggu)
PM_Februari_2023_000007,Ground,28-Feb-23,28-Feb-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,5,28-Feb-23,9:51:09 AM,109.9096167,-1.066791667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Rangkong,,Suara,Baru (dalam 1 minggu)
PM_Februari_2023_000007,Ground,28-Feb-23,28-Feb-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,11,28-Feb-23,12:27:13 PM,109.9087367,-1.067115,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PM_Februari_2023_000007,Ground,28-Feb-23,28-Feb-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,6,28-Feb-23,10:20:56 AM,109.9116,-1.067528333,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Bekas makan,Cukup baru (1 - 2 minggu)
PM_Oktober_2023_000006,Ground,23-Oct-23,23-Oct-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,6,23-Oct-23,9:34:14 AM,109.9038617,-1.060126667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Bekas makan,Baru (dalam 1 minggu)
PM_Oktober_2023_000006,Ground,23-Oct-23,23-Oct-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,4,23-Oct-23,9:27:52 AM,109.9033067,-1.060193333,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Beo - Gracula religiosa,,Suara,Baru (dalam 1 minggu)
PM_Oktober_2023_000006,Ground,23-Oct-23,23-Oct-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,9,23-Oct-23,10:01:10 AM,109.907105,-1.061513333,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Rangkong Badak - Buceros rhinoceros,,Suara,Baru (dalam 1 minggu)
PM_Oktober_2023_000006,Ground,23-Oct-23,23-Oct-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,8,23-Oct-23,9:56:48 AM,109.9074583,-1.06206,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Rangkong,,Bagian tubuh satwa,Cukup lama (>1 bulan)
PM_Oktober_2023_000006,Ground,23-Oct-23,23-Oct-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,3,23-Oct-23,9:19:24 AM,109.9024883,-1.062356667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Rangkong Badak - Buceros rhinoceros,,Suara,Baru (dalam 1 minggu)
PM_Oktober_2023_000006,Ground,23-Oct-23,23-Oct-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,5,23-Oct-23,9:30:52 AM,109.9036617,-1.06015,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PM_Februari_2023_000005,Ground,26-Feb-23,26-Feb-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,6,26-Feb-23,10:44:36 AM,109.89731,-1.055968333,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Owa Kalimantan - Hylobates albibarbis,,Suara,Baru (dalam 1 minggu)
PM_Februari_2023_000005,Ground,26-Feb-23,26-Feb-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,5,26-Feb-23,10:34:24 AM,109.89712,-1.056336667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Elang,,Suara,Baru (dalam 1 minggu)
PM_Februari_2023_000005,Ground,26-Feb-23,26-Feb-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,7,26-Feb-23,11:09:19 AM,109.89707,-1.056345,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Rangkong,,Suara,Baru (dalam 1 minggu)
PM_Februari_2023_000005,Ground,26-Feb-23,26-Feb-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,8,26-Feb-23,11:12:44 AM,109.8970083,-1.056145,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Suara,Baru (dalam 1 minggu)
PM_Februari_2023_000001,Ground,19-Feb-23,19-Feb-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,11,19-Feb-23,10:04:29 AM,109.90196,-1.05881,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Sangat lama (>3bulan)
PK_April_2023_000012,Ground,15-Apr-23,15-Apr-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,5,15-Apr-23,9:36:24 AM,109.8708983,-1.049555,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup baru (1 - 2 minggu)
PK_April_2023_000012,Ground,15-Apr-23,15-Apr-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,3,15-Apr-23,9:23:27 AM,109.8699983,-1.049416667,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Cakaran,Cukup lama (>1 bulan)
PK_Juli_2023_000008,Ground,11-Jul-23,11-Jul-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,3,11-Jul-23,10:56:02 AM,109.8643683,-1.054195,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Cakaran,Cukup baru (1 - 2 minggu)
NK_Mei_2023_000006,Ground,24-May-23,24-May-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,8,24-May-23,1:49:58 PM,109.9198367,-1.04786,11/8/2023 13:44,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup baru (1 - 2 minggu)
NK_Januari_2023_000009,Ground,17-Jan-23,17-Jan-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,3,17-Jan-23,9:30:22 AM,109.9315183,-1.056965,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
NK_Januari_2023_000009,Ground,17-Jan-23,17-Jan-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,3,17-Jan-23,9:30:22 AM,109.9315183,-1.056965,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
NK_Januari_2023_000009,Ground,17-Jan-23,17-Jan-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,3,17-Jan-23,9:30:22 AM,109.9315183,-1.056965,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
NK_Januari_2023_000009,Ground,17-Jan-23,17-Jan-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,9,17-Jan-23,10:35:54 AM,109.9297867,-1.05787,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup baru (1 - 2 minggu)
NK_Januari_2023_000009,Ground,17-Jan-23,17-Jan-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,8,17-Jan-23,10:33:38 AM,109.9298117,-1.057793333,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup baru (1 - 2 minggu)
NK_Januari_2023_000009,Ground,17-Jan-23,17-Jan-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,6,17-Jan-23,10:25:30 AM,109.9304367,-1.057823333,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Kubangan,Lama (2 - 4 minggu)
PM_Oktober_2023_000002,Ground,17-Oct-23,17-Oct-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,8,17-Oct-23,11:15:07 AM,109.90359,-1.059206667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Sangat lama (>3bulan)
NK_Januari_2023_000011,Ground,21-Jan-23,21-Jan-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,5,21-Jan-23,11:01:04 AM,109.9344167,-1.058023333,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Tiong-batu Kalimantan - Pityriasis gymnocephala,,Suara,Cukup lama (>1 bulan)
NK_Januari_2023_000011,Ground,21-Jan-23,21-Jan-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,3,21-Jan-23,9:45:27 AM,109.9367533,-1.058035,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
NK_Maret_2023_000002,Ground,25-Mar-23,25-Mar-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,4,25-Mar-23,11:08:20 AM,109.9378717,-1.06357,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Suara,Baru (dalam 1 minggu)
NK_Maret_2023_000002,Ground,25-Mar-23,25-Mar-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,5,25-Mar-23,11:28:22 AM,109.93607,-1.063641667,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Gesekan badan,Cukup baru (1 - 2 minggu)
NK_Maret_2023_000002,Ground,25-Mar-23,25-Mar-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,3,25-Mar-23,11:06:26 AM,109.937995,-1.063621667,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
NK_Maret_2023_000002,Ground,25-Mar-23,25-Mar-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,8,25-Mar-23,1:28:14 PM,109.93614,-1.06369,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Bekas makan,Cukup baru (1 - 2 minggu)
PM_Februari_2023_000006,Ground,27-Feb-23,27-Feb-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,9,27-Feb-23,10:00:02 AM,109.9119167,-1.0704,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Rangkong,,Suara,Baru (dalam 1 minggu)
PM_Februari_2023_000006,Ground,27-Feb-23,27-Feb-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,5,27-Feb-23,9:32:22 AM,109.909035,-1.073721667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Bekas makan,Cukup lama (>1 bulan)
PM_Februari_2023_000006,Ground,27-Feb-23,27-Feb-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,7,27-Feb-23,9:47:25 AM,109.9092667,-1.073225,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Owa Kalimantan - Hylobates albibarbis,,Suara,Baru (dalam 1 minggu)
NK_Juli_2023_000004,Ground,27-Jul-23,27-Jul-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,7,27-Jul-23,3:24:51 PM,109.9268367,-1.04943,11/8/2023 13:44,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
PB_Agustus_2023_000006,Ground,21-Aug-23,21-Aug-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,8,21-Aug-23,9:51:21 AM,109.8582217,-1.025495,9/5/2023 23:08,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Lama (2 - 4 minggu)
PB_Agustus_2023_000006,Ground,21-Aug-23,21-Aug-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,19,21-Aug-23,11:00:42 AM,109.8618483,-1.026466667,9/5/2023 23:08,smart smart,Satwa Liar,Tanda Satwa,Rusa,,Tapak,Cukup baru (1 - 2 minggu)
PB_Agustus_2023_000006,Ground,21-Aug-23,21-Aug-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,7,21-Aug-23,9:46:59 AM,109.85798,-1.025335,9/5/2023 23:08,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
PB_Agustus_2023_000006,Ground,21-Aug-23,21-Aug-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,9,21-Aug-23,9:53:18 AM,109.8582817,-1.025493333,9/5/2023 23:08,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PK_Juli_2023_000013,Ground,16-Jul-23,16-Jul-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,5,16-Jul-23,9:25:13 AM,109.8565567,-1.049998333,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PK_Juli_2023_000013,Ground,16-Jul-23,16-Jul-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,3,16-Jul-23,9:20:19 AM,109.85646,-1.050258333,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Kotoran,Baru (dalam 1 minggu)
PK_Juli_2023_000013,Ground,16-Jul-23,16-Jul-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,6,16-Jul-23,9:29:53 AM,109.856545,-1.04988,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Sangat lama (>3bulan)
