plot,obs.date,obs,t.num,dist.tran,c,w,family,genus,species,dbh,daun.baru,kode.gugur,status,crop.size,oh.food
14.1,,,1530,38,w,2.6,Alangiaceae,Alangium,havilandii,31.2,0,0,,,y
14.1,,,1531,39.6,e,0.8,Alangiaceae,Alangium,havilandii,32.6,0,1,,,y
14.1,,,1532,40,w,3.2,Dipterocarpaceae,Shorea,platycarpa,15.2,0,0,,,
14.1,,,1533,41,w,0.5,Anacardiaceae,Mangifera,parvifolia,14.3,2,0,,,y
14.1,,,1534,51,w,4,Meliaceae,Aglaia,rubiginosa,13.6,0,0,,,y
14.1,,,1535,52,w,4.5,Ochnaceae,Brackenridgea,palustris,15.2,1,0,,,
14.1,,,1536,58.6,w,2.5,Euphorbiaceae,Blumeodendron,kurzii,18.2,0,1,,,y
14.1,,,1537,59.2,w,2.5,Polygalaceae,Xanthophyllum,amoenum,21.3,0,0,,,y
14.1,,,1538,63.5,w,0.8,Lauraceae,Litsea,angulata,21.8,1,0,F,,y
14.1,,,1539,65,w,5,Lauraceae,Litsea,angulata,35.7,0,1,,,y
14.1,,,1540,65,e,2.8,Lauraceae,Litsea,angulata,28.6,1,0,F,,y
14.1,,,1541,68,w,1,Annonaceae,Mezzettia,parviflora,18.9,0,0,,,y
14.1,,,1542,68,w,2,Lauraceae,Litsea,angulata,18.8,1,1,,,y
14.1,,,1543,71.2,w,4,Sapindaceae,Nephelium,maingayi,16.5,0,0,,,y
14.1,,,1544,75,w,5,Euphorbiaceae,Blumeodendron,kurzii,31.6,1,0,,,y
14.1,,,1545,76.5,w,0.5,Euphorbiaceae,Blumeodendron,kurzii,12.8,0,1,,,y
14.1,,,1546,76.5,w,4.8,Euphorbiaceae,Blumeodendron,kurzii,28.5,0,0,,,y
14.1,,,1547,76.5,e,3,Elaeocarpaceae,Elaeocarpus,griffithii,18.2,1,0,,,y
14.1,,,1548,79,w,2,Sapotaceae,Palaquium,leiocarpum,21.5,0,1,,,y
14.1,,,1549,80.5,e,2.8,Sapotaceae,Palaquium,leiocarpum,25.3,0,0,,,y
14.1,,,1550,80.5,w,3.7,Elaeocarpaceae,Elaeocarpus,mastersii,18.3,0,1,,,y
14.1,,,1551,91.8,w,3,Rubiaceae,Rothmannia,schoemannii,31.6,1,1,,,
14.1,,,1552,93.5,w,2.5,Sapotaceae,Palaquium,leiocarpum,22.5,0,0,,,y
14.1,,,1553,94.2,w,2.5,Burseraceae,Canarium,pilosum,63.8,0,1,F,,y
14.1,,,1554,94.6,w,2.5,Burseraceae,Canarium,pilosum,67.2,0,0,F,,y
14.1,,,1555,95.5,e,2,Sapotaceae,Palaquium,leiocarpum,28.3,0,0,,,y
14.1,,,1556,99,e,1,Sapotaceae,Palaquium,leiocarpum,34.6,1,0,,,y
14.1,,,1557,99.3,w,2.5,Annonaceae,Maasia,hypoleuca,12.5,0,1,,,y
14.1,,,1558,99.6,w,3.2,Myrtaceae,Syzygium,sp2,18.2,0,0,,,y
14.1,,,1559,100,w,0.8,Annonaceae,Mezzettia,parviflora,21.2,1,1,,,y
14.2,,,1560,300.5,w,1,Sapotaceae,Palaquium,pseudocuneatum,10.2,0,0,,,y
14.2,,,1561,302,w,1,Simaroubaceae,Quassia,borneensis,20.6,1,0,,,
14.2,,,1562,305.5,e,3.5,Elaeocarpaceae,Elaeocarpus,mastersii,11.2,0,0,,,y
14.2,,,1563,309,e,1,Myrtaceae,Syzygium,cerinum,11.5,0,1,,,y
14.2,,,1564,310,w,2.5,Fabaceae,Koompassia,malaccensis,78.8,1,0,,,y
14.2,,,1565,312.5,e,1,Stemonuraceae,Stemonurus,secundiflorus,12.5,0,0,,,
14.2,,,1566,313,e,0.5,Annonaceae,Mezzettia,parviflora,67.3,0,0,,,y
14.2,,,1567,312.5,w,3.2,Stemonuraceae,Stemonurus,secundiflorus,15.8,1,0,,,
14.2,,,1568,313.2,w,0.8,Stemonuraceae,Stemonurus,secundiflorus,10.6,0,0,,,
14.2,,,1569,314,w,1.6,Sapindaceae,Pometia,pinnata,16.8,0,0,,,y
14.2,,,1570,314,e,5,Stemonuraceae,Stemonurus,scorpioides,23.6,0,2,,,
14.2,,,1571,318,e,3.8,Sapotaceae,Palaquium,leiocarpum,42.8,0,0,,,y
14.2,,,1572,318.2,e,1,Lauraceae,Litsea,angulata,28.2,2,0,,,y
14.2,,,1573,318.3,e,2.5,Sapindaceae,Pometia,pinnata,12.8,0,1,,,y
14.2,,,1574,320,e,3.8,Meliaceae,Chisocheton,,19.5,0,0,,,y
14.2,,,1575,321,e,3,Lauraceae,Litsea,angulata,16.2,0,0,,,y
14.2,,,1576,322,w,0.8,Stemonuraceae,Stemonurus,secundiflorus,13.2,1,1,,,
14.2,,,1577,324,e,2,Fabaceae,Koompassia,malaccensis,31.8,1,0,,,y
14.2,,,1578,330,w,2.2,Stemonuraceae,Stemonurus,secundiflorus,12.3,0,1,,,
14.2,,,1579,342,e,0.8,Myrtaceae,Syzygium,sp2,12.3,0,0,,,y
14.2,,,1580,343.2,e,0.8,Lauraceae,Alseodaphne,bancana,32.8,1,0,,,
14.2,,,1581,345.5,e,1.2,Myrtaceae,Syzygium,sp2,21.6,0,0,,,y
14.2,,,1582,347,e,2.8,Lauraceae,Litsea,angulata,33.5,0,0,,,y
14.2,,,1583,365,w,2,Alangiaceae,Alangium,havilandii,22.4,1,1,,,y
14.2,,,1584,372,w,0.8,Stemonuraceae,Stemonurus,secundiflorus,21.6,0,0,,,
14.2,,,1585,372.5,w,1.2,Malvaceae,Sterculia,,22.8,0,0,,,y
14.2,,,1586,382.5,e,3.2,Myrtaceae,Syzygium,tawahense,31.2,0,0,F,,y
14.2,,,1587,384,e,0.6,Meliaceae,Aglaia,crassinervia,28.9,1,1,,,y
14.2,,,1588,385.6,e,0.2,Lauraceae,Litsea,gracilipes,38.3,0,0,,,y
14.2,,,1589,385,w,3.2,Anacardiaceae,Mangifera,parvifolia,15.5,0,1,,,y
14.2,,,1590,386,w,3,Clusiaceae,Garcinia,bancana,13.2,0,0,,,y
14.2,,,1591,387,e,3.2,Sapotaceae,Palaquium,leiocarpum,14.6,1,0,,,y
14.2,,,1592,390.5,e,2.5,Meliaceae,Chisocheton,,28.2,0,1,,,y
14.3,,,1593,603.2,e,3.5,Sapindaceae,Pometia,pinnata,23.6,1,0,,,y
14.3,,,1594,607,e,3.5,Lauraceae,Litsea,angulata,37.7,0,0,,,y
14.3,,,1595,607,w,3.8,Euphorbiaceae,Macaranga,pruinosa,18.2,1,0,,,y
14.3,,,1596,609,e,3.5,Achariaceae,Hydnocarpus,,18.5,0,0,,,y
14.3,,,1597,613,w,0.8,Lauraceae,Litsea,gracilipes,16.2,0,1,,,y
14.3,,,1598,613,w,2,Myrtaceae,Syzygium,tawahense,48.3,0,0,F,,y
14.3,,,1599,614,w,0.8,Sapindaceae,Pometia,pinnata,26.7,1,0,,,y
14.3,,,1600,617.5,w,2.2,Myristicaceae,Horsfieldia,crassifolia,11.8,0,0,,,y
14.3,,,1601,621,w,3.8,Sapindaceae,Pometia,pinnata,25.2,0,1,,,y
14.3,,,1602,629.3,w,1,Sapindaceae,Nephelium,maingayi,43.6,0,0,F,,y
14.3,,,1603,630,e,1.2,Myristicaceae,Horsfieldia,crassifolia,15.3,1,1,,,y
14.3,,,1604,631,w,1,Elaeocarpaceae,Elaeocarpus,mastersii,14.6,0,0,,,y
14.3,,,1605,636,w,1.5,Apocynaceae,Dyera,polyphylla,17.8,2,0,,,
14.3,,,1606,641,e,2.5,Lauraceae,Litsea,grandis,28.5,1,0,,,y
14.3,,,1607,643.2,e,0.8,Sapindaceae,Nephelium,maingayi,13.2,0,1,,,y
14.3,,,1608,645,w,4,Anacardiaceae,Mangifera,parvifolia,22.8,1,0,,,y
14.3,,,1609,645.3,w,4.5,Elaeocarpaceae,Elaeocarpus,mastersii,18.6,0,1,,,y
14.3,,,1610,655,e,0.5,Euphorbiaceae,Blumeodendron,kurzii,15.3,0,1,,,y
14.3,,,1611,655.5,e,0.8,Myrtaceae,Syzygium,sp2,22.3,1,0,,,y
14.3,,,1612,662.5,e,1,Clusiaceae,Garcinia,bancana,17.2,0,0,,,y
14.3,,,1613,662.5,w,4.2,Burseraceae,Dacryodes,rostrata,28.2,1,1,,,y
14.3,,,1614,664,w,4,Sapindaceae,Pometia,pinnata,45.6,0,0,,,y
14.3,,,1615,665,e,0.8,Stemonuraceae,Stemonurus,secundiflorus,18.2,1,0,,,
14.3,,,1616,666.5,w,3,Sapotaceae,Palaquium,leiocarpum,38.6,0,0,,,y
14.3,,,1617,668,e,5,Fabaceae,Koompassia,malaccensis,81.8,1,0,F,,y
14.3,,,1618,672,w,0.8,Annonaceae,Xylopia,malayana,18.3,0,1,,,y
14.3,,,1619,673,w,1.2,Stemonuraceae,Stemonurus,secundiflorus,15.2,0,0,,,
14.3,,,1620,674,w,2.5,Polygalaceae,Xanthophyllum,obscurum,27.3,0,0,,,y
14.3,,,1621,675,e,2,Rubiaceae,Rothmannia,schoemannii,41.3,1,0,F,,
14.3,,,1622,677,e,2.2,Burseraceae,Santiria,laevigata,18.6,0,0,,,y
14.3,,,1623,677.5,e,1,Sapindaceae,Nephelium,maingayi,12.3,1,0,,,y
14.3,,,1624,681,w,3.2,Lauraceae,Litsea,angulata,22.8,0,0,,,y
14.3,,,1625,681,w,4,Meliaceae,Aglaia,sp1,20.2,0,1,,,y
14.3,,,1626,682.5,w,2,Achariaceae,Hydnocarpus,,18.2,1,0,,,y
14.4,,,1627,908,e,0.8,Lauraceae,Litsea,grandis,19.8,1,0,,,y
14.4,,,1628,905,w,3,Lauraceae,Litsea,grandis,21.6,1,0,,,y
14.4,,,1629,914,e,4,Tetrameristaceae,Tetramerista,glabra,18.2,0,0,,,y
14.4,,,1630,914.5,e,0.8,Lauraceae,Litsea,angulata,11.6,0,1,,,y
14.4,,,1631,915.5,e,4.5,Myrtaceae,Syzygium,sp3,46.3,1,0,F,,y
14.4,,,1632,912.5,e,4,Sapindaceae,Pometia,pinnata,28.5,0,1,,,y
14.4,,,1633,920,e,2.3,Elaeocarpaceae,Elaeocarpus,mastersii,18.2,0,0,,,y
14.4,,,1634,931,w,0.5,Lauraceae,Litsea,angulata,12.4,0,0,,,y
14.4,,,1635,932,e,0.8,Sapindaceae,Nephelium,maingayi,22.6,1,0,,,y
14.4,,,1636,934,e,2,Ebenaceae,Diospyros,siamang,20.5,0,1,,,y
14.4,,,1637,935,e,1,Elaeocarpaceae,Elaeocarpus,mastersii,12.6,0,0,,,y
14.4,,,1638,937,e,3.5,Stemonuraceae,Stemonurus,scorpioides,42.5,0,1,,,
14.4,,,1639,948,w,2,Achariaceae,Hydnocarpus,,32.6,1,0,,,y
14.4,,,1640,948.5,w,2,Fagaceae,Lithocarpus,bancanus,15.7,0,1,,,y
14.4,,,1641,950,e,3.2,Anacardiaceae,Mangifera,parvifolia,14.2,0,0,,,y
14.4,,,1642,952,e,4,Lauraceae,Alseodaphne,bancana,28.3,1,0,,,
14.4,,,1643,954,w,3,Myrtaceae,Syzygium,sp3,12.8,0,1,,,y
14.4,,,1644,957,e,2,Sapotaceae,Palaquium,leiocarpum,38.2,0,0,,,y
14.4,,,1645,957,w,0.8,Euphorbiaceae,Blumeodendron,kurzii,21.6,1,0,,,y
14.4,,,1646,958,w,3,Alangiaceae,Alangium,havilandii,16.3,0,0,,,y
14.4,,,1647,962,w,0.8,Meliaceae,Aglaia,crassinervia,12.6,1,0,,,y
14.4,,,1648,963.5,e,0.8,Sapotaceae,Palaquium,dasiphyllum,13.2,0,0,,,y
14.4,,,1649,963.5,w,1,Meliaceae,Aglaia,crassinervia,16.4,1,0,,,y
14.4,,,1650,968,w,5,Sapindaceae,Nephelium,maingayi,38.8,0,1,F,,y
14.4,,,1651,978.5,w,4.5,Lauraceae,Litsea,angulata,22.5,2,0,,,y
14.4,,,1652,975,e,2,Polygalaceae,Xanthophyllum,obscurum,12.3,1,1,,,y
14.4,,,1653,976,w,2,Elaeocarpaceae,Elaeocarpus,mastersii,13.6,0,2,,,y
14.4,,,1654,978,e,2,Myrtaceae,Syzygium,zeylanicum,12.8,1,0,,,y
14.4,,,1655,984,w,3,Meliaceae,Aglaia,rubiginosa,28.9,0,1,,,y
14.4,,,1656,984,w,3.5,Meliaceae,Aglaia,rubiginosa,25.2,0,0,,,y
14.4,,,1657,996,w,3.5,Lauraceae,Litsea,angulata,14.3,1,1,,,y
14.4,,,1658,996.2,e,3,Euphorbiaceae,Macaranga,pruinosa,21.8,0,1,,,y
14.4,,,1659,1000,,0,Lauraceae,Alseodaphne,bancana,31.5,1,0,,,
15.1,,,2001,3,w,2.5,Anacardiaceae,Buchanania,arborescens,12.5,0,0,,,y
15.1,,,2002,7,e,1.5,Lauraceae,Litsea,angulata,25.2,1,0,,,y
15.1,,,2003,5,w,1,Lauraceae,Litsea,angulata,10.2,0,0,,,y
15.1,,,2004,13,e,2.5,Lauraceae,Alseodaphne,bancana,45.3,1,0,,,
15.1,,,2005,13,e,3.8,Lauraceae,Alseodaphne,bancana,20.5,0,1,,,
15.1,,,2006,18,e,2,Lauraceae,Alseodaphne,bancana,38.8,0,1,,,
15.1,,,2007,18,e,3,Lauraceae,Alseodaphne,bancana,19.5,0,1,,,
15.1,,,2008,20,w,1.5,Stemonuraceae,Stemonurus,secundiflorus,11.5,0,0,,,
15.1,,,2009,23.5,w,0.5,Rutaceae,Tetractomia,tetrandra,11.8,0,0,,,
15.1,,,2010,27,e,2,Lauraceae,Alseodaphne,bancana,39.2,0,0,,,
15.1,,,2011,36,w,0.5,Lauraceae,Alseodaphne,bancana,10,1,0,,,
15.1,,,2012,39,w,1,Lauraceae,Alseodaphne,bancana,11.2,0,0,,,
15.1,,,2013,47,e,3.2,Lauraceae,Alseodaphne,bancana,31.5,0,1,,,
15.1,,,2014,55,w,3.5,Lauraceae,Alseodaphne,bancana,18.3,0,0,,,
15.1,,,2015,65,e,3,Polygalaceae,Xanthophyllum,amoenum,11.5,1,0,,,y
15.1,,,2016,65,e,5,Elaeocarpaceae,Elaeocarpus,mastersii,15.2,0,0,,,y
15.1,,,2017,67,e,5,Myristicaceae,Gymnacranthera,farquhariana,12.5,1,0,,,y
15.1,,,2018,69,e,3,Stemonuraceae,Stemonurus,secundiflorus,14.4,1,0,,,
15.1,,,2019,71.5,e,1,Ebenaceae,Diospyros,siamang,27.4,0,0,,,y
15.1,,,2020,73,w,2,Myristicaceae,Gymnacranthera,farquhariana,11.2,0,1,,,y
15.1,,,2021,73,w,3,Elaeocarpaceae,Elaeocarpus,glaber,25.2,0,0,,,y
15.1,,,2022,73,w,4,Tetrameristaceae,Tetramerista,glabra,30.5,1,0,F,,y
15.1,,,2023,76,w,5,Fagaceae,Lithocarpus,bancanus,28.8,0,0,,,y
15.1,,,2024,73,w,5,Elaeocarpaceae,Elaeocarpus,mastersii,18.2,1,0,,,y
15.1,,,2025,74,w,5,Elaeocarpaceae,Elaeocarpus,mastersii,15.4,0,0,,,y
15.1,,,2026,77,w,5,Ebenaceae,Diospyros,coriacea,53.8,0,0,,,y
15.1,,,2027,77,w,2.5,Meliaceae,Aglaia,sp3,16.2,0,0,,,y
15.1,,,2028,79,w,1.5,Anacardiaceae,Mangifera,parvifolia,13.2,0,0,,,y
15.1,,,2029,75,w,1.2,Rutaceae,Tetractomia,tetrandra,21.5,0,1,,,
15.1,,,2030,75,e,2.5,Sapindaceae,Nephelium,maingayi,25.8,0,0,,,y
15.1,,,2031,75,e,2.5,Ebenaceae,Diospyros,siamang,12.4,0,1,,,y
15.1,,,2032,77,e,1.5,Lauraceae,Alseodaphne,bancana,28.5,1,0,,,
15.1,,,2033,78.5,e,1,Myristicaceae,Knema,glauca,11.5,0,0,,,y
15.1,,,2034,78.5,e,5,Myrtaceae,Syzygium,napiforme,30.2,1,1,,,y
15.1,,,2035,81,e,1,Polygalaceae,Xanthophyllum,amoenum,31.8,0,0,,,y
15.1,,,2036,82,e,1,Dipterocarpaceae,Shorea,platycarpa,11.5,0,0,,,
15.1,,,2037,82.5,w,1,Elaeocarpaceae,Elaeocarpus,mastersii,11.8,0,0,,,y
15.1,,,2038,82.5,w,2.1,Elaeocarpaceae,Elaeocarpus,mastersii,12.5,0,0,,,y
15.1,,,2039,85,e,2,Elaeocarpaceae,Elaeocarpus,mastersii,12,0,0,,,y
15.1,,,2040,86,e,2,Malvaceae,Durio,carinatus,12.8,0,1,,,y
15.1,,,2041,88,w,1.8,Lauraceae,Alseodaphne,bancana,12.5,0,0,,,
15.1,,,2042,89,w,2,Sapindaceae,Nephelium,maingayi,24.4,1,0,,,y
15.1,,,2043,96,e,2,Sapindaceae,Nephelium,maingayi,32.8,0,0,,,y
15.2,,,2044,305,w,3,Euphorbiaceae,Endospermum,diadenum,25.5,0,0,,,
15.2,,,2045,305,w,5,Tetrameristaceae,Tetramerista,glabra,22.8,0,0,,,y
15.2,,,2046,307,w,3,Polygalaceae,Xanthophyllum,amoenum,15.3,0,0,,,y
15.2,,,2047,308,e,3.5,Lauraceae,Alseodaphne,bancana,31.2,0,0,,,
15.2,,,2048,305,e,4,Lauraceae,Litsea,elliptica,35.2,1,0,,,y
15.2,,,2049,317,w,4,Lauraceae,Alseodaphne,bancana,12.3,0,0,,,
15.2,,,2050,318,w,2,Sapindaceae,Nephelium,maingayi,28.6,0,1,,,y
15.2,,,2051,323,w,1,Sapindaceae,Nephelium,maingayi,27.5,0,0,,,y
15.2,,,2052,324,w,4,Lauraceae,Alseodaphne,bancana,31.6,0,0,,,
15.2,,,2053,326,w,3.8,Sapindaceae,Nephelium,maingayi,11.5,0,0,,,y
15.2,,,2054,331,e,1,Elaeocarpaceae,Elaeocarpus,mastersii,15.5,0,0,,,y
15.2,,,2055,337,w,0.5,Lauraceae,Alseodaphne,bancana,18.2,0,0,,,
15.2,,,2056,337,e,2,Lauraceae,Alseodaphne,bancana,18.8,1,0,,,
15.2,,,2057,350,e,1,Lauraceae,Alseodaphne,bancana,32.7,0,1,,,
15.2,,,2058,351,e,1,Sapindaceae,Nephelium,maingayi,29.5,0,0,,,y
15.2,,,2059,357,e,0.5,Lauraceae,Alseodaphne,bancana,11.4,0,0,,,
15.2,,,2060,357,e,3,Lauraceae,Alseodaphne,bancana,24.6,0,0,,,
15.2,,,2061,359,w,1.5,Sapindaceae,Nephelium,maingayi,18.8,0,0,,,y
15.2,,,2062,360,e,1,Fagaceae,Lithocarpus,bancanus,12.5,0,1,,,y
15.2,,,2063,361,w,2,Fagaceae,Lithocarpus,bancanus,15.4,0,0,,,y
15.2,,,2064,370,w,2,Sapindaceae,Nephelium,maingayi,10.7,1,0,,,y
15.2,,,2065,370,e,3.5,Sapindaceae,Nephelium,maingayi,15.2,0,0,,,y
15.2,,,2066,371,e,2.8,Sapindaceae,Nephelium,maingayi,12.8,0,0,,,y
15.2,,,2067,370,w,3.5,Sapindaceae,Nephelium,maingayi,13.4,0,1,,,y
15.2,,,2068,377,e,2,Lauraceae,Alseodaphne,bancana,13.5,0,0,,,
15.2,,,2069,381,w,1.5,Lauraceae,Alseodaphne,bancana,28.3,0,0,,,
15.2,,,2070,383,e,1.5,Lauraceae,Alseodaphne,bancana,20.4,1,0,,,
15.2,,,2071,387,e,0.5,Sapindaceae,Nephelium,maingayi,12.5,0,0,,,y
15.2,,,2072,392,w,0.5,Lauraceae,Alseodaphne,bancana,31.5,1,0,,,
15.2,,,2073,391,e,3,Elaeocarpaceae,Elaeocarpus,mastersii,18.8,0,0,,,y
15.2,,,2074,395,e,0.5,Lauraceae,Alseodaphne,bancana,28.3,0,1,,,
15.2,,,2075,395,w,5,Sapindaceae,Nephelium,maingayi,28.6,0,1,,,y
15.2,,,2076,395,e,4.5,Anacardiaceae,Mangifera,parvifolia,15.2,0,1,,,y
15.3,,,2077,601,e,2.3,Lauraceae,Alseodaphne,bancana,12.5,0,0,,,
15.3,,,2078,604,e,3,Lauraceae,Alseodaphne,bancana,11.8,1,0,,,
15.3,,,2079,607,w,1.5,Annonaceae,Xylopia,malayana,28.5,0,0,,,y
15.3,,,2080,608,w,1.8,Myristicaceae,Myristica,lowiana,22.3,0,0,,,y
15.3,,,2081,608.5,w,1.5,Myristicaceae,Myristica,lowiana,23.6,1,0,,,y
15.3,,,2082,609,w,1.5,Sapotaceae,Palaquium,leiocarpum,11.5,0,1,,,y
15.3,,,2083,609.5,w,1.8,Sapotaceae,Palaquium,leiocarpum,30.8,0,0,,,y
15.3,,,2084,609,w,3.5,Lauraceae,Litsea,angulata,11.2,0,0,,,y
15.3,,,2085,608,e,4,Lauraceae,Litsea,angulata,11.8,1,0,,,y
15.3,,,2086,610.5,w,4.3,Sapindaceae,Xerospermum,noronhianum,26.5,0,1,M,C,y
15.3,,,2087,615,w,2,Lauraceae,Litsea,angulata,15.3,0,0,,,y
15.3,,,2088,616,w,2.3,Lauraceae,Litsea,angulata,28.2,1,0,,,y
15.3,,,2089,617,e,2,Ebenaceae,Diospyros,siamang,10.8,0,0,,,y
15.3,,,2090,621,w,1,Alangiaceae,Alangium,havilandii,11,0,0,,,y
15.3,,,2091,628,w,1.2,Elaeocarpaceae,Elaeocarpus,glaber,11.8,0,1,,,y
15.3,,,2092,629,e,1.2,Elaeocarpaceae,Elaeocarpus,mastersii,12.3,1,0,,,y
15.3,,,2093,630,e,1,Euphorbiaceae,Macaranga,caladifolia,13.4,0,0,,,y
15.3,,,2094,633,e,1.5,Lauraceae,Litsea,angulata,15.3,0,0,,,y
15.3,,,2095,635,w,0.5,Lauraceae,Litsea,angulata,12.5,1,0,,,y
15.3,,,2096,636,e,1.8,Lauraceae,Alseodaphne,bancana,13.8,1,0,,,
15.3,,,2097,636,e,2.2,Lauraceae,Alseodaphne,bancana,12.5,0,0,,,
15.3,,,2098,637,e,3,Lauraceae,Alseodaphne,bancana,26.2,0,0,,,
15.3,,,2099,639,e,2,Lauraceae,Alseodaphne,bancana,15.2,1,0,,,
15.3,,,2100,643,e,0.5,Lauraceae,Alseodaphne,bancana,14.6,1,0,,,
15.3,,,2101,648,w,3,Sapindaceae,Nephelium,maingayi,15.6,0,0,,,y
15.3,,,2102,649.5,w,2,Elaeocarpaceae,Elaeocarpus,mastersii,12.3,0,1,,,y
15.3,,,2103,652,w,2,Lauraceae,Alseodaphne,bancana,21.3,0,1,,,
15.3,,,2104,656,w,2,Lauraceae,Alseodaphne,bancana,17.4,0,0,,,
15.3,,,2105,658,w,1.5,Meliaceae,Aglaia,sp2,12.3,0,0,,,y
15.3,,,2106,658,w,3.5,Stemonuraceae,Stemonurus,secundiflorus,13.6,1,0,,,
15.3,,,2107,658,w,3.5,Anacardiaceae,Mangifera,parvifolia,14.2,0,0,,,y
15.3,,,2108,663,e,1,Myristicaceae,Gymnacranthera,farquhariana,20.2,0,0,,,y
15.3,,,2109,663,w,3,Burseraceae,Canarium,pilosum,35.2,0,0,,,y
15.3,,,2110,662,w,2.8,Tetrameristaceae,Tetramerista,glabra,18.3,0,1,,,y
15.3,,,2111,661.8,w,2.8,Dipterocarpaceae,Shorea,platycarpa,22.8,0,0,,,
15.3,,,2112,668,e,0.5,Sapotaceae,Madhuca,motleyana,22.3,0,0,,,y
15.3,,,2113,668,w,0.5,Lauraceae,Alseodaphne,bancana,14.2,0,0,,,
15.3,,,2114,669,e,1,Myristicaceae,Gymnacranthera,farquhariana,31.6,1,0,,,y
15.3,,,2115,670,w,3.5,Myristicaceae,Knema,glauca,12.3,0,0,,,y
15.3,,,2116,673,w,2,Rutaceae,Tetractomia,tetrandra,12.2,0,0,,,
15.3,,,2117,677,w,0.5,Sapotaceae,Madhuca,motleyana,11.2,1,0,,,y
15.3,,,2118,675,e,2,Lauraceae,Alseodaphne,bancana,12.6,0,0,,,
15.3,,,2119,678,e,2,Myrtaceae,Syzygium,tawahense,11.3,1,0,,,y
15.3,,,2120,681,e,0.5,Anacardiaceae,Mangifera,parvifolia,16.2,0,0,,,y
15.3,,,2121,683,e,2,Clusiaceae,Garcinia,cuspidata,32.6,0,1,,,y
15.3,,,2122,683,e,3.8,Stemonuraceae,Stemonurus,secundiflorus,18.2,0,0,,,
15.3,,,2123,686,w,0.5,Anacardiaceae,Mangifera,parvifolia,15.2,0,0,,,y
15.3,,,2124,686,w,2,Anacardiaceae,Mangifera,parvifolia,18.8,0,0,,,y
15.3,,,2125,687,e,1,Elaeocarpaceae,Elaeocarpus,glaber,13.7,1,0,,,y
15.3,,,2126,688,w,1.5,Myrtaceae,Syzygium,tawahense,47.8,0,1,,,y
15.3,,,2127,689,w,3.8,Anacardiaceae,Mangifera,parvifolia,18.2,1,0,,,y
15.3,,,2128,690,e,0.2,Lauraceae,Alseodaphne,bancana,12.3,0,0,,,
15.3,,,2129,694,w,3.5,Sapotaceae,Palaquium,cochleariifolium,20.3,2,0,,,y
15.3,,,2130,695,w,4,Myrtaceae,Syzygium,napiforme,21.2,0,0,,,y
15.3,,,2131,696,w,4,Anacardiaceae,Mangifera,parvifolia,15.3,1,0,,,y
15.3,,,2132,697.3,w,3,Lauraceae,Alseodaphne,bancana,16.2,0,0,,,
15.4,,,2133,900.2,w,0.3,Sapindaceae,Nephelium,maingayi,20.5,0,1,,,y
15.4,,,2134,902,e,1,Annonaceae,Xylopia,malayana,33.5,1,0,,,y
15.4,,,2135,904,e,1.5,Lauraceae,Alseodaphne,bancana,15.2,0,0,,,
15.4,,,2136,906,e,2,Lauraceae,Alseodaphne,bancana,28.2,0,1,,,
15.4,,,2137,906,e,1,Myrtaceae,Syzygium,sp3,16.2,0,0,,,y
15.4,,,2138,906.5,w,4.5,Apocynaceae,Alstonia,scholaris,13.8,0,1,,,y
15.4,,,2139,908,e,1,Fabaceae,Adenanthera,kostermansii,11.2,1,0,,,y
15.4,,,2140,907,e,5,Sapotaceae,Palaquium,leiocarpum,15.8,1,1,,,y
15.4,,,2141,908,e,4.8,Fagaceae,Lithocarpus,bancanus,28.6,1,1,,,y
15.4,,,2142,909,e,4.5,Hypericaceae,Cratoxylum,arborescens,31.5,1,0,,,
15.4,,,2143,910,w,1.5,Euphorbiaceae,Macaranga,caladifolia,11.2,0,1,,,y
15.4,,,2144,916,w,2,Lauraceae,Alseodaphne,bancana,15.3,1,0,,,
15.4,,,2145,915.5,e,2.8,Stemonuraceae,Stemonurus,secundiflorus,12.2,0,1,,,
15.4,,,2146,918.5,w,0.5,Lauraceae,Alseodaphne,bancana,23.8,0,0,,,
15.4,,,2147,918.5,e,1.8,Lauraceae,Alseodaphne,bancana,12.2,0,1,,,
15.4,,,2148,921,e,1,Sapindaceae,Nephelium,maingayi,13.4,0,0,,,y
15.4,,,2149,925,w,1.5,Elaeocarpaceae,Elaeocarpus,griffithii,28.4,1,0,,,y
15.4,,,2150,926,e,0.5,Sapotaceae,Madhuca,motleyana,25.5,1,0,,,y
15.4,,,2151,928,w,1,Apocynaceae,Dyera,polyphylla,30.8,1,0,,,
15.4,,,2152,931,e,1.5,Rubiaceae,Rothmannia,schoemannii,17.4,0,0,,,
15.4,,,2153,929.5,e,5,Sapotaceae,Madhuca,motleyana,31.8,1,0,,,y
15.4,,,2154,931,e,4.5,Rubiaceae,Rothmannia,schoemannii,31.5,0,0,,,
15.4,,,2155,932,w,1,Sapotaceae,Palaquium,cochleariifolium,30.6,1,0,I,D,y
15.4,,,2156,932,e,1,Sapotaceae,Palaquium,cochleariifolium,29.6,0,1,,,y
15.4,,,2157,935,w,3,Sapotaceae,Palaquium,cochleariifolium,31.5,0,1,,,y
15.4,,,2158,936,w,1.5,Sapotaceae,Palaquium,cochleariifolium,26.4,0,0,,,y
15.4,,,2159,943,w,2,Lauraceae,Alseodaphne,bancana,16.8,1,0,,,
