Patrol ID,Type,Patrol Start Date,Patrol End Date,Station,Team,Objective,Mandate,Armed,Patrol Leg ID,Leader,Patrol Transport Type,Waypoint ID,Waypoint Date,Waypoint Time,X,Y,Last Modified,Last Modified By,Observation Category 0,Observation Category 1,Jenis satwa,Keterangan,Tindakan,Tipe temuan,Usia temuan
PJ_September_2022_00007,Ground,27-Sep-22,27-Sep-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Gabungan,No,1,Anwar Anwar,Jalan Kaki,28,27-Sep-22,1:43:41 PM,110.0644033,-1.117148333,12/29/2022 22:49,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Diobservasi,Cakaran,Cukup baru (1 - 2 minggu)
PJ_Oktober_2022_000008,Ground,22-Oct-22,22-Oct-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,14,22-Oct-22,8:47:05 AM,110.06018,-1.12919,12/29/2022 22:44,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
PJ_Oktober_2022_000008,Ground,22-Oct-22,22-Oct-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,8,22-Oct-22,8:32:49 AM,110.0603933,-1.130038333,12/29/2022 22:44,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
PJ_Oktober_2022_000008,Ground,22-Oct-22,22-Oct-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,9,22-Oct-22,8:34:54 AM,110.0604817,-1.129695,12/29/2022 22:44,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
PJ_Oktober_2022_000008,Ground,22-Oct-22,22-Oct-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,4,22-Oct-22,8:18:47 AM,110.059765,-1.130456667,12/29/2022 22:44,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
PJ_Oktober_2022_000008,Ground,22-Oct-22,22-Oct-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,5,22-Oct-22,8:22:23 AM,110.0598483,-1.130341667,12/29/2022 22:44,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
PJ_Oktober_2022_000008,Ground,22-Oct-22,22-Oct-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,15,22-Oct-22,8:50:41 AM,110.0603183,-1.128715,12/29/2022 22:44,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
PJ_Oktober_2022_000007,Ground,21-Oct-22,21-Oct-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,15,21-Oct-22,10:25:09 AM,110.0640017,-1.125993333,12/29/2022 22:44,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
PJ_Oktober_2022_000007,Ground,21-Oct-22,21-Oct-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,24,21-Oct-22,11:26:39 AM,110.0640167,-1.127371667,12/29/2022 22:44,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
PJ_Oktober_2022_000007,Ground,21-Oct-22,21-Oct-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,25,21-Oct-22,11:41:55 AM,110.0639933,-1.12754,12/29/2022 22:44,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
PJ_Oktober_2022_000007,Ground,21-Oct-22,21-Oct-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,12,21-Oct-22,10:08:11 AM,110.0640317,-1.125533333,12/29/2022 22:44,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup baru (1 - 2 minggu)
PJ_Oktober_2022_000007,Ground,21-Oct-22,21-Oct-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,10,21-Oct-22,10:03:01 AM,110.064005,-1.125408333,12/29/2022 22:44,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
PJ_Oktober_2022_000007,Ground,21-Oct-22,21-Oct-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,8,21-Oct-22,9:47:59 AM,110.0639583,-1.124866667,12/29/2022 22:44,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
PJ_Oktober_2022_000007,Ground,21-Oct-22,21-Oct-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,13,21-Oct-22,10:20:25 AM,110.0640567,-1.125783333,12/29/2022 22:44,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
PJ_Oktober_2022_000007,Ground,21-Oct-22,21-Oct-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,9,21-Oct-22,10:02:35 AM,110.0639883,-1.125266667,12/29/2022 22:44,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
PJ_Agustus_2022_0001,Ground,20-Aug-22,20-Aug-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Anwar Anwar,Jalan Kaki,9,20-Aug-22,8:24:33 AM,110.0536233,-1.123168333,12/29/2022 22:57,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup baru (1 - 2 minggu)
PJ_Agustus_2022_0001,Ground,20-Aug-22,20-Aug-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Anwar Anwar,Jalan Kaki,8,20-Aug-22,7:55:26 AM,110.0494817,-1.12467,12/29/2022 22:57,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
PJ_Agustus_2022_0001,Ground,20-Aug-22,20-Aug-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Anwar Anwar,Jalan Kaki,12,20-Aug-22,8:49:29 AM,110.0542633,-1.122761667,12/29/2022 22:57,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
PJ_Mei_2022_000005,Ground,25-May-22,25-May-22,Penjalaan,LPHD,Monitoring kawasan,Monitoring,No,1,Anwar Anwar,Jalan Kaki,10,25-May-22,10:32:49 AM,110.04891,-1.130396667,1/3/2023 9:36,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
RP_Nov_2022_000004,Ground,27-Nov-22,27-Nov-22,Rantau Panjang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Muhammad HR HR,Jalan Kaki,3,27-Nov-22,9:15:04 AM,110.0468717,-1.139556667,12/29/2022 15:47,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,,Sarang,Cukup baru (1 - 2 minggu)
RP_Nov_2022_000004,Ground,27-Nov-22,27-Nov-22,Rantau Panjang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Muhammad HR HR,Jalan Kaki,5,27-Nov-22,9:21:45 AM,110.0465833,-1.139641667,12/29/2022 15:47,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,,Sarang,Cukup lama (>1 bulan)
PJ_September_2022_00010,Ground,30-Sep-22,30-Sep-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Gabungan,No,1,Anwar Anwar,Jalan Kaki,3,30-Sep-22,7:45:58 AM,110.03579,-1.125648333,12/29/2022 22:49,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup baru (1 - 2 minggu)
PJ_September_2022_00010,Ground,30-Sep-22,30-Sep-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Gabungan,No,1,Anwar Anwar,Jalan Kaki,4,30-Sep-22,7:48:30 AM,110.0370033,-1.126633333,12/29/2022 22:49,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
PJ_Agustus_2022_0003,Ground,22-Aug-22,22-Aug-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Anwar Anwar,Jalan Kaki,7,22-Aug-22,8:52:41 AM,110.04867,-1.129903333,12/29/2022 22:57,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Baru (dalam 1 minggu)
PJ_Agustus_2022_0003,Ground,22-Aug-22,22-Aug-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Anwar Anwar,Jalan Kaki,13,22-Aug-22,9:40:04 AM,110.0488883,-1.133355,12/29/2022 22:57,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup baru (1 - 2 minggu)
PJ_Agustus_2022_0003,Ground,22-Aug-22,22-Aug-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Anwar Anwar,Jalan Kaki,3,22-Aug-22,8:24:38 AM,110.0490117,-1.126503333,12/29/2022 22:57,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Baru (dalam 1 minggu)
PJ_Agustus_2022_0003,Ground,22-Aug-22,22-Aug-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Anwar Anwar,Jalan Kaki,18,22-Aug-22,10:39:30 AM,110.04748,-1.132188333,12/29/2022 22:57,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
PJ_Agustus_2022_0003,Ground,22-Aug-22,22-Aug-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Anwar Anwar,Jalan Kaki,8,22-Aug-22,9:03:49 AM,110.0491117,-1.13291,12/29/2022 22:57,smart smart,Satwa Liar,Tanda Satwa,Babi Berjenggot - Sus barbatus,,Diobservasi,Satwa mati,Sangat lama (>3bulan)
PJ_Agustus_2022_0003,Ground,22-Aug-22,22-Aug-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Anwar Anwar,Jalan Kaki,4,22-Aug-22,8:29:46 AM,110.04932,-1.126551667,12/29/2022 22:57,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Baru (dalam 1 minggu)
PJ_Agustus_2022_0003,Ground,22-Aug-22,22-Aug-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Anwar Anwar,Jalan Kaki,19,22-Aug-22,10:43:59 AM,110.04742,-1.131265,12/29/2022 22:57,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Baru (dalam 1 minggu)
PJ_Des_2022_00007,Ground,19-Dec-22,19-Dec-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,18,19-Dec-22,10:49:03 AM,110.0456583,-1.132195,12/23/2022 11:07,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
PJ_Des_2022_00007,Ground,19-Dec-22,19-Dec-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,19,19-Dec-22,10:53:02 AM,110.0458083,-1.131543333,12/23/2022 11:07,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Baru (dalam 1 minggu)
PJ_Des_2022_00007,Ground,19-Dec-22,19-Dec-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,4,19-Dec-22,9:47:45 AM,110.048885,-1.130573333,12/23/2022 11:07,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
PJ_Des_2022_00007,Ground,19-Dec-22,19-Dec-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,3,19-Dec-22,9:46:27 AM,110.048845,-1.130443333,12/23/2022 11:07,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
PJ_Nov_2022_000005,Ground,24-Nov-22,24-Nov-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,15,24-Nov-22,9:30:37 AM,110.0590317,-1.132358333,12/29/2022 15:42,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
PJ_Nov_2022_000005,Ground,24-Nov-22,24-Nov-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,28,24-Nov-22,12:26:32 PM,110.070465,-1.132011667,12/29/2022 15:42,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
PJ_Nov_2022_000005,Ground,24-Nov-22,24-Nov-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,10,24-Nov-22,9:01:46 AM,110.0578433,-1.132518333,12/29/2022 15:42,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
PJ_Nov_2022_000005,Ground,24-Nov-22,24-Nov-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,27,24-Nov-22,12:22:35 PM,110.0700217,-1.13218,12/29/2022 15:42,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PJ_Nov_2022_000005,Ground,24-Nov-22,24-Nov-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,34,24-Nov-22,12:48:39 PM,110.0718583,-1.130883333,12/29/2022 15:42,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PJ_Nov_2022_000005,Ground,24-Nov-22,24-Nov-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,29,24-Nov-22,12:29:50 PM,110.0707733,-1.132133333,12/29/2022 15:42,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Baru (dalam 1 minggu)
PJ_Agustus_2022_0005,Ground,24-Aug-22,24-Aug-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Anwar Anwar,Jalan Kaki,6,24-Aug-22,8:08:40 AM,110.04755,-1.127833333,12/29/2022 22:57,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PJ_Agustus_2022_0005,Ground,24-Aug-22,24-Aug-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Anwar Anwar,Jalan Kaki,4,24-Aug-22,7:56:35 AM,110.0478917,-1.126611667,12/29/2022 22:57,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PJ_Agustus_2022_0005,Ground,24-Aug-22,24-Aug-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Anwar Anwar,Jalan Kaki,13,24-Aug-22,8:55:34 AM,110.0513033,-1.131083333,12/29/2022 22:57,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
PJ_Agustus_2022_0005,Ground,24-Aug-22,24-Aug-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Anwar Anwar,Jalan Kaki,16,24-Aug-22,9:06:37 AM,110.0513267,-1.131181667,12/29/2022 22:57,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup baru (1 - 2 minggu)
PJ_Agustus_2022_0005,Ground,24-Aug-22,24-Aug-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Anwar Anwar,Jalan Kaki,8,24-Aug-22,8:24:42 AM,110.0478,-1.131035,12/29/2022 22:57,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
PJ_Agustus_2022_0005,Ground,24-Aug-22,24-Aug-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Anwar Anwar,Jalan Kaki,3,24-Aug-22,7:47:43 AM,110.0488,-1.126143333,12/29/2022 22:57,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
PJ_Agustus_2022_0005,Ground,24-Aug-22,24-Aug-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Anwar Anwar,Jalan Kaki,14,24-Aug-22,8:58:50 AM,110.0506033,-1.131243333,12/29/2022 22:57,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PJ_Agustus_2022_0005,Ground,24-Aug-22,24-Aug-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Anwar Anwar,Jalan Kaki,5,24-Aug-22,8:00:21 AM,110.0469867,-1.12605,12/29/2022 22:57,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PJ_Nov_2022_000006,Ground,26-Nov-22,26-Nov-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,10,26-Nov-22,10:07:28 AM,110.0539883,-1.125516667,12/29/2022 15:43,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PJ_Nov_2022_000006,Ground,26-Nov-22,26-Nov-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,14,26-Nov-22,10:14:38 AM,110.0547517,-1.125473333,12/29/2022 15:43,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
PJ_Mei_2022_000006,Ground,26-May-22,26-May-22,Penjalaan,LPHD,Monitoring kawasan,Monitoring,No,1,Anwar Anwar,Jalan Kaki,22,26-May-22,11:41:34 AM,110.058725,-1.129101667,1/3/2023 9:36,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Baru (dalam 1 minggu)
PJ_Mei_2022_000006,Ground,26-May-22,26-May-22,Penjalaan,LPHD,Monitoring kawasan,Monitoring,No,1,Anwar Anwar,Jalan Kaki,23,26-May-22,11:45:39 AM,110.05875,-1.128921667,1/3/2023 9:36,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Kotoran,Baru (dalam 1 minggu)
RP_Oktober_2022_000004,Ground,21-Oct-22,21-Oct-22,Rantau Panjang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Rudiansyah Rudiansyah,Jalan Kaki,6,21-Oct-22,9:58:19 AM,110.052585,-1.142866667,1/3/2023 9:43,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Tanda satwa,Lama (2 - 4 minggu)
RP_Oktober_2022_000004,Ground,21-Oct-22,21-Oct-22,Rantau Panjang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Rudiansyah Rudiansyah,Jalan Kaki,9,21-Oct-22,10:32:01 AM,110.0525367,-1.141478333,1/3/2023 9:43,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
RP_Oktober_2022_000004,Ground,21-Oct-22,21-Oct-22,Rantau Panjang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Rudiansyah Rudiansyah,Jalan Kaki,19,21-Oct-22,11:51:45 AM,110.05265,-1.140358333,1/3/2023 9:43,smart smart,Satwa Liar,Tanda Satwa,Burung,,Diobservasi,Suara,Baru (dalam 1 minggu)
RP_Oktober_2022_000004,Ground,21-Oct-22,21-Oct-22,Rantau Panjang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Rudiansyah Rudiansyah,Jalan Kaki,12,21-Oct-22,10:41:37 AM,110.0526683,-1.14124,1/3/2023 9:43,smart smart,Satwa Liar,Tanda Satwa,Lutung Merah - Presbytis rubicunda,,Diobservasi,Suara,Baru (dalam 1 minggu)
PJ_Des_2022_00001,Ground,10-Dec-22,10-Dec-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,12,10-Dec-22,9:22:58 AM,110.0449467,-1.128481667,12/23/2022 10:51,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PJ_Des_2022_00001,Ground,10-Dec-22,10-Dec-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,17,10-Dec-22,10:24:26 AM,110.0436283,-1.129098333,12/23/2022 10:51,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PJ_Des_2022_00002,Ground,11-Dec-22,11-Dec-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,15,11-Dec-22,10:12:42 AM,110.039715,-1.131086667,12/23/2022 10:52,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup baru (1 - 2 minggu)
PJ_Agustus_2022_0004,Ground,23-Aug-22,23-Aug-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Anwar Anwar,Jalan Kaki,16,23-Aug-22,9:38:49 AM,110.0563367,-1.130431667,12/29/2022 22:57,smart smart,Satwa Liar,Tanda Satwa,Burung,,Diobservasi,Suara,Baru (dalam 1 minggu)
PJ_Agustus_2022_0004,Ground,23-Aug-22,23-Aug-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Anwar Anwar,Jalan Kaki,7,23-Aug-22,8:22:57 AM,110.050145,-1.128153333,12/29/2022 22:57,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
PJ_Agustus_2022_0004,Ground,23-Aug-22,23-Aug-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Anwar Anwar,Jalan Kaki,18,23-Aug-22,9:54:33 AM,110.0566183,-1.12723,12/29/2022 22:57,smart smart,Satwa Liar,Tanda Satwa,Musang,,Diobservasi,Kotoran,Baru (dalam 1 minggu)
PJ_Agustus_2022_0004,Ground,23-Aug-22,23-Aug-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Anwar Anwar,Jalan Kaki,9,23-Aug-22,8:39:30 AM,110.0513367,-1.130475,12/29/2022 22:57,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PJ_Agustus_2022_0004,Ground,23-Aug-22,23-Aug-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Anwar Anwar,Jalan Kaki,3,23-Aug-22,8:03:58 AM,110.0495467,-1.125786667,12/29/2022 22:57,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PJ_Agustus_2022_0004,Ground,23-Aug-22,23-Aug-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Anwar Anwar,Jalan Kaki,6,23-Aug-22,8:20:58 AM,110.0501867,-1.12805,12/29/2022 22:57,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
PJ_Des_2022_00008,Ground,20-Dec-22,20-Dec-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,14,20-Dec-22,10:14:15 AM,110.0401683,-1.130593333,12/23/2022 11:09,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
PJ_Des_2022_00008,Ground,20-Dec-22,20-Dec-22,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,5,20-Dec-22,9:24:40 AM,110.0451217,-1.12804,12/23/2022 15:03,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
